sku_id,category,week,price,competitor_price,cost,promo,units_sold
SKU-000072,Apparel,9,19.18,19.22,9.93,1,219
SKU-000072,Apparel,10,20.06,19.46,9.93,0,169
SKU-000072,Apparel,11,16.76,20.97,9.93,0,232
SKU-000072,Apparel,12,17.18,16.87,9.93,0,140
SKU-000072,Apparel,13,21.67,18.21,9.93,0,91
SKU-000072,Apparel,14,18.85,19.08,9.93,0,127
SKU-000072,Apparel,15,16.73,19.01,9.93,0,223
SKU-000072,Apparel,16,17.09,18.36,9.93,0,150
SKU-000072,Apparel,17,16.39,19.42,9.93,1,242
SKU-000072,Apparel,18,20.6,18.37,9.93,0,96
SKU-000072,Apparel,19,20.45,19.27,9.93,0,111
SKU-000072,Apparel,20,20.38,18.39,9.93,1,142
SKU-000072,Apparel,21,18.68,18.76,9.93,0,165
SKU-000072,Apparel,22,17.67,16.6,9.93,0,178
SKU-000072,Apparel,23,21.04,17.37,9.93,0,111
SKU-000072,Apparel,24,20.72,22.17,9.93,0,104
SKU-000072,Apparel,25,20.06,17.98,9.93,0,99
SKU-000073,Apparel,0,57.44,49.61,27.79,0,410
SKU-000073,Apparel,1,53.12,49.79,27.79,0,355
SKU-000073,Apparel,2,59.49,46.08,27.79,0,293
SKU-000073,Apparel,3,49.68,46.29,27.79,0,518
SKU-000073,Apparel,4,51.0,53.73,27.79,0,489
SKU-000073,Apparel,5,55.96,48.94,27.79,1,537
SKU-000073,Apparel,6,49.72,52.77,27.79,0,639
SKU-000073,Apparel,7,44.34,45.07,27.79,1,1033
SKU-000073,Apparel,8,56.41,50.92,27.79,1,552
SKU-000073,Apparel,9,49.38,59.35,27.79,0,582
SKU-000073,Apparel,10,44.97,55.42,27.79,0,638
SKU-000073,Apparel,11,49.43,50.92,27.79,0,515
SKU-000073,Apparel,12,54.51,48.42,27.79,0,292
SKU-000073,Apparel,13,48.06,52.2,27.79,0,397
SKU-000073,Apparel,14,54.47,49.22,27.79,0,307
SKU-000073,Apparel,15,51.25,48.56,27.79,1,561
SKU-000073,Apparel,16,54.09,54.62,27.79,0,325
SKU-000073,Apparel,17,53.27,57.16,27.79,0,336
SKU-000073,Apparel,18,48.83,52.96,27.79,1,493
SKU-000073,Apparel,19,53.35,57.87,27.79,0,331
SKU-000073,Apparel,20,44.16,51.74,27.79,0,575
SKU-000073,Apparel,21,59.09,50.12,27.79,0,263
SKU-000073,Apparel,22,54.07,50.83,27.79,0,310
SKU-000073,Apparel,23,54.17,55.43,27.79,0,459
SKU-000073,Apparel,24,55.26,48.02,27.79,0,264
SKU-000073,Apparel,25,45.94,54.8,27.79,0,519
SKU-000074,Apparel,0,90.72,103.57,51.65,0,234
SKU-000074,Apparel,1,107.83,85.01,51.65,0,123
SKU-000074,Apparel,2,100.38,91.84,51.65,0,187
SKU-000074,Apparel,3,92.99,97.26,51.65,0,191
SKU-000074,Apparel,4,102.22,86.86,51.65,0,167
SKU-000074,Apparel,5,96.43,90.56,51.65,0,155
SKU-000074,Apparel,6,90.57,81.77,51.65,0,193
SKU-000074,Apparel,7,87.01,101.72,51.65,0,254
SKU-000074,Apparel,8,86.23,88.91,51.65,0,146
SKU-000074,Apparel,9,92.84,99.17,51.65,0,221
SKU-000074,Apparel,10,90.35,94.29,51.65,0,200
SKU-000074,Apparel,11,86.41,99.12,51.65,0,149
SKU-000074,Apparel,12,113.36,93.57,51.65,0,118
SKU-000074,Apparel,13,96.7,89.14,51.65,0,178
SKU-000074,Apparel,14,90.5,77.0,51.65,0,139
SKU-000074,Apparel,15,83.08,93.55,51.65,0,175
SKU-000074,Apparel,16,95.18,82.71,51.65,1,194
SKU-000074,Apparel,17,101.19,95.29,51.65,0,135
SKU-000074,Apparel,18,96.89,88.87,51.65,0,123
SKU-000074,Apparel,19,95.55,90.72,51.65,0,110
SKU-000074,Apparel,20,85.05,84.57,51.65,1,305
SKU-000074,Apparel,21,102.78,104.12,51.65,0,120
SKU-000074,Apparel,22,100.11,90.38,51.65,0,128
SKU-000074,Apparel,23,99.92,87.53,51.65,0,141
SKU-000074,Apparel,24,98.67,87.76,51.65,0,137
SKU-000074,Apparel,25,78.23,102.99,51.65,0,280
SKU-000075,Apparel,0,37.03,36.22,18.54,0,103
SKU-000075,Apparel,1,35.04,33.34,18.54,0,130
SKU-000075,Apparel,2,39.46,32.82,18.54,0,95
SKU-000075,Apparel,3,31.84,34.27,18.54,0,178
SKU-000075,Apparel,4,31.82,39.62,18.54,0,194
SKU-000075,Apparel,5,37.2,33.55,18.54,0,130
SKU-000075,Apparel,6,30.94,38.57,18.54,0,196
SKU-000075,Apparel,7,35.36,37.53,18.54,1,207
SKU-000075,Apparel,8,36.27,33.88,18.54,0,141
SKU-000075,Apparel,9,39.07,35.66,18.54,0,99
SKU-000075,Apparel,10,32.19,32.91,18.54,0,184
SKU-000075,Apparel,11,32.18,33.54,18.54,0,130
SKU-000075,Apparel,12,29.57,37.89,18.54,0,204
SKU-000075,Apparel,13,40.01,36.63,18.54,0,83
SKU-000075,Apparel,14,33.46,29.67,18.54,0,99
SKU-000075,Apparel,15,31.62,33.69,18.54,0,129
SKU-000075,Apparel,16,31.63,31.91,18.54,0,139
SKU-000075,Apparel,17,37.8,34.52,18.54,0,137
SKU-000075,Apparel,18,39.51,33.64,18.54,0,83
SKU-000075,Apparel,19,44.72,38.85,18.54,0,74
SKU-000075,Apparel,20,33.41,35.15,18.54,1,185
SKU-000075,Apparel,21,35.48,34.69,18.54,0,103
SKU-000075,Apparel,22,33.87,36.48,18.54,0,122
SKU-000075,Apparel,23,34.63,41.2,18.54,0,173
SKU-000075,Apparel,24,46.8,35.34,18.54,0,90
SKU-000075,Apparel,25,31.16,33.95,18.54,0,135
SKU-000076,Apparel,0,128.07,137.7,77.73,0,1021
SKU-000076,Apparel,1,133.98,134.57,77.73,0,883
SKU-000076,Apparel,2,150.9,139.05,77.73,0,687
SKU-000076,Apparel,3,137.14,132.81,77.73,0,1177
SKU-000076,Apparel,4,119.95,147.23,77.73,1,2073
SKU-000076,Apparel,5,130.89,112.54,77.73,1,1375
SKU-000076,Apparel,6,146.05,136.27,77.73,0,972
SKU-000076,Apparel,7,132.18,167.16,77.73,0,965
SKU-000076,Apparel,8,138.57,143.47,77.73,0,962
SKU-000076,Apparel,9,136.78,129.18,77.73,0,995
SKU-000076,Apparel,10,130.08,146.26,77.73,0,1079
SKU-000076,Apparel,11,132.65,151.29,77.73,0,991
SKU-000076,Apparel,12,138.65,151.71,77.73,0,860
SKU-000076,Apparel,13,126.97,127.12,77.73,0,980
SKU-000076,Apparel,14,149.18,147.26,77.73,0,917
SKU-000076,Apparel,15,135.11,141.41,77.73,0,870
SKU-000076,Apparel,16,130.92,129.45,77.73,0,711
SKU-000076,Apparel,17,132.58,112.13,77.73,0,662
SKU-000076,Apparel,18,161.5,139.3,77.73,1,571
SKU-000076,Apparel,19,130.04,124.96,77.73,1,1211
SKU-000076,Apparel,20,137.37,138.9,77.73,0,724
SKU-000076,Apparel,21,144.7,143.63,77.73,1,960
SKU-000076,Apparel,22,159.32,132.44,77.73,1,1119
SKU-000076,Apparel,23,137.2,135.52,77.73,0,675
SKU-000076,Apparel,24,155.85,133.82,77.73,0,573
SKU-000076,Apparel,25,147.8,139.22,77.73,1,905
SKU-000077,Apparel,0,136.64,127.63,72.93,0,149
SKU-000077,Apparel,1,111.21,118.21,72.93,0,190
SKU-000077,Apparel,2,136.14,127.99,72.93,0,125
SKU-000077,Apparel,3,138.74,115.27,72.93,0,150
SKU-000077,Apparel,4,136.98,124.34,72.93,0,154
SKU-000077,Apparel,5,132.47,131.41,72.93,0,165
SKU-000077,Apparel,6,125.23,107.53,72.93,0,140
SKU-000077,Apparel,7,117.74,120.75,72.93,0,195
SKU-000077,Apparel,8,131.89,116.39,72.93,0,203
SKU-000077,Apparel,9,122.57,128.72,72.93,1,263
SKU-000077,Apparel,10,132.73,117.48,72.93,0,134
SKU-000077,Apparel,11,113.7,125.46,72.93,1,223
SKU-000077,Apparel,12,115.56,132.15,72.93,1,280
SKU-000077,Apparel,13,113.83,105.65,72.93,0,134
SKU-000077,Apparel,14,132.7,115.37,72.93,0,134
SKU-000077,Apparel,15,101.62,115.18,72.93,1,331
SKU-000077,Apparel,16,113.34,112.17,72.93,1,190
SKU-000077,Apparel,17,120.52,104.3,72.93,0,136
SKU-000077,Apparel,18,117.47,112.69,72.93,0,111
SKU-000077,Apparel,19,120.42,129.3,72.93,0,111
SKU-000077,Apparel,20,122.51,111.41,72.93,0,150
SKU-000077,Apparel,21,117.32,123.1,72.93,0,119
SKU-000077,Apparel,22,113.59,121.98,72.93,0,151
SKU-000077,Apparel,23,107.29,111.01,72.93,0,162
